field_key,field_title,validity_stats,token_valid_ratio,char_valid_ratio,valid_tokens,invalid_tokens,tokens,token_validity_ratio_label,camel_case_flag,snake_case_flag,clean_word_flag,missing_field_title
add_commsthree,Additional Comments:,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.2308, 'valid_tokens': ['add'], 'invalid_tokens': ['commsthree'], 'tokens': ['add', 'commsthree']}",0.5,0.2308,['add'],['commsthree'],"['add', 'commsthree']",INVALID,False,True,False,False
progclient_response,Progress/Client Response to Intervention:,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.4444, 'valid_tokens': ['response'], 'invalid_tokens': ['progclient'], 'tokens': ['progclient', 'response']}",0.5,0.4444,['response'],['progclient'],"['progclient', 'response']",INVALID,False,True,False,False
desc_activitytxt,Describe Specific Activity,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['desc', 'activitytxt'], 'tokens': ['desc', 'activitytxt']}",0.0,0.0,[],"['desc', 'activitytxt']","['desc', 'activitytxt']",INVALID,False,True,False,False
relevant_info,Relevant New Information Provided About the Individual Since Last Contact (How did strategies work from the previous visit?) Joint Plan for Today's Visit,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['relevant', 'info'], 'invalid_tokens': [], 'tokens': ['relevant', 'info']}",1.0,1.0,"['relevant', 'info']",[],"['relevant', 'info']",VALID,False,True,False,False
intervention_comments,Intervention Comments. What was observed/practiced today?,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'comments'], 'invalid_tokens': [], 'tokens': ['intervention', 'comments']}",1.0,1.0,"['intervention', 'comments']",[],"['intervention', 'comments']",VALID,False,True,False,False
indiv_response,Individual Response to Interventions/Techniques Used. Routine Caregiver's Reflection to Intervention/Techniques Used.,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.6154, 'valid_tokens': ['response'], 'invalid_tokens': ['indiv'], 'tokens': ['indiv', 'response']}",0.5,0.6154,['response'],['indiv'],"['indiv', 'response']",INVALID,False,True,False,False
strengths,"Strengths, Needs, Areas of Growth and/or Feedback Provided to Routine Caregiver.","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['strengths'], 'invalid_tokens': [], 'tokens': ['strengths']}",1.0,1.0,['strengths'],[],['strengths'],VALID,False,False,False,False
desc_progress,Describe Progress or Lack of Progress,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.6667, 'valid_tokens': ['progress'], 'invalid_tokens': ['desc'], 'tokens': ['desc', 'progress']}",0.5,0.6667,['progress'],['desc'],"['desc', 'progress']",INVALID,False,True,False,False
follow_up,Follow Up Plan,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['follow', 'up'], 'invalid_tokens': [], 'tokens': ['follow', 'up']}",1.0,1.0,"['follow', 'up']",[],"['follow', 'up']",VALID,False,True,False,False
response_interactions, Response/Interactions (includes therapist's interactions),"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'interactions'], 'invalid_tokens': [], 'tokens': ['response', 'interactions']}",1.0,1.0,"['response', 'interactions']",[],"['response', 'interactions']",VALID,False,True,False,False
additional_comments_oberservations,Additional Comments/Observations,"{'token_valid_ratio': 0.6667, 'char_valid_ratio': 0.5625, 'valid_tokens': ['additional', 'comments'], 'invalid_tokens': ['oberservations'], 'tokens': ['additional', 'comments', 'oberservations']}",0.6667,0.5625,"['additional', 'comments']",['oberservations'],"['additional', 'comments', 'oberservations']",PARTIAL,False,True,False,False
response_intervention,Response/Interactions,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'intervention'], 'invalid_tokens': [], 'tokens': ['response', 'intervention']}",1.0,1.0,"['response', 'intervention']",[],"['response', 'intervention']",VALID,False,True,False,False
comments_oberservations,Additional Comments/Observations,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.3636, 'valid_tokens': ['comments'], 'invalid_tokens': ['oberservations'], 'tokens': ['comments', 'oberservations']}",0.5,0.3636,['comments'],['oberservations'],"['comments', 'oberservations']",INVALID,False,True,False,False
description_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['description', 'text'], 'invalid_tokens': [], 'tokens': ['description', 'text']}",1.0,1.0,"['description', 'text']",[],"['description', 'text']",VALID,False,True,False,True
recommendations_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['recommendations', 'text'], 'invalid_tokens': [], 'tokens': ['recommendations', 'text']}",1.0,1.0,"['recommendations', 'text']",[],"['recommendations', 'text']",VALID,False,True,False,True
followup_text,,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.3333, 'valid_tokens': ['text'], 'invalid_tokens': ['followup'], 'tokens': ['followup', 'text']}",0.5,0.3333,['text'],['followup'],"['followup', 'text']",INVALID,False,True,False,True
narrative,סיכום פגישה,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
situation,Situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation'], 'invalid_tokens': [], 'tokens': ['situation']}",1.0,1.0,['situation'],[],['situation'],VALID,False,False,False,False
response,Client Response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
narrative_text,Narrative,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative', 'text'], 'invalid_tokens': [], 'tokens': ['narrative', 'text']}",1.0,1.0,"['narrative', 'text']",[],"['narrative', 'text']",VALID,False,True,False,False
narrative,Activity Narrative,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
next_appointment,Next Appointment,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['next', 'appointment'], 'invalid_tokens': [], 'tokens': ['next', 'appointment']}",1.0,1.0,"['next', 'appointment']",[],"['next', 'appointment']",VALID,False,True,False,False
notes_tb,Notes,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['notes', 'tb'], 'invalid_tokens': [], 'tokens': ['notes', 'tb']}",1.0,1.0,"['notes', 'tb']",[],"['notes', 'tb']",VALID,False,True,False,False
summary_textbox,SOAP Note,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['summary', 'textbox'], 'invalid_tokens': [], 'tokens': ['summary', 'textbox']}",1.0,1.0,"['summary', 'textbox']",[],"['summary', 'textbox']",VALID,False,True,False,False
summary_textbox,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['summary', 'textbox'], 'invalid_tokens': [], 'tokens': ['summary', 'textbox']}",1.0,1.0,"['summary', 'textbox']",[],"['summary', 'textbox']",VALID,False,True,False,True
problems_textbox,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['problems', 'textbox'], 'invalid_tokens': [], 'tokens': ['problems', 'textbox']}",1.0,1.0,"['problems', 'textbox']",[],"['problems', 'textbox']",VALID,False,True,False,True
event_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['event', 'text'], 'invalid_tokens': [], 'tokens': ['event', 'text']}",1.0,1.0,"['event', 'text']",[],"['event', 'text']",VALID,False,True,False,True
intervention_text, ,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'text']}",1.0,1.0,"['intervention', 'text']",[],"['intervention', 'text']",VALID,False,True,False,True
hide_PLAN_header, ,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['hide', 'plan', 'header'], 'invalid_tokens': [], 'tokens': ['hide', 'plan', 'header']}",1.0,1.0,"['hide', 'plan', 'header']",[],"['hide', 'plan', 'header']",VALID,False,True,False,True
hide_TREATMENT_header, ,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['hide', 'treatment', 'header'], 'invalid_tokens': [], 'tokens': ['hide', 'treatment', 'header']}",1.0,1.0,"['hide', 'treatment', 'header']",[],"['hide', 'treatment', 'header']",VALID,False,True,False,True
hide_ASSESSMENT_header, ,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['hide', 'assessment', 'header'], 'invalid_tokens': [], 'tokens': ['hide', 'assessment', 'header']}",1.0,1.0,"['hide', 'assessment', 'header']",[],"['hide', 'assessment', 'header']",VALID,False,True,False,True
reason,Reason for Contact *,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['reason'], 'invalid_tokens': [], 'tokens': ['reason']}",1.0,1.0,['reason'],[],['reason'],VALID,False,False,False,False
description,Description of Service,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['description'], 'invalid_tokens': [], 'tokens': ['description']}",1.0,1.0,['description'],[],['description'],VALID,False,False,False,False
situation,Situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation'], 'invalid_tokens': [], 'tokens': ['situation']}",1.0,1.0,['situation'],[],['situation'],VALID,False,False,False,False
response,Client Response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
response,Client Response to Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
response,Client Response to Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
therapeutic_intervnetions,Therapeutic Interventions Addressed from ISP,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.4583, 'valid_tokens': ['therapeutic'], 'invalid_tokens': ['intervnetions'], 'tokens': ['therapeutic', 'intervnetions']}",0.5,0.4583,['therapeutic'],['intervnetions'],"['therapeutic', 'intervnetions']",INVALID,False,True,False,False
response,Response to,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
individual_client_information,Individual Client Information,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['individual', 'client', 'information'], 'invalid_tokens': [], 'tokens': ['individual', 'client', 'information']}",1.0,1.0,"['individual', 'client', 'information']",[],"['individual', 'client', 'information']",VALID,False,True,False,False
new_issues,New Issue(s) Presented Today,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['new', 'issues'], 'invalid_tokens': [], 'tokens': ['new', 'issues']}",1.0,1.0,"['new', 'issues']",[],"['new', 'issues']",VALID,False,True,False,False
attended_text,Who attended this session?,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['attended', 'text'], 'invalid_tokens': [], 'tokens': ['attended', 'text']}",1.0,1.0,"['attended', 'text']",[],"['attended', 'text']",VALID,False,True,False,False
concerns_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['concerns', 'text'], 'invalid_tokens': [], 'tokens': ['concerns', 'text']}",1.0,1.0,"['concerns', 'text']",[],"['concerns', 'text']",VALID,False,True,False,True
response,Consumer's response to the session:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
barriers,Barriers to Discharge,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['barriers'], 'invalid_tokens': [], 'tokens': ['barriers']}",1.0,1.0,['barriers'],[],['barriers'],VALID,False,False,False,False
family,Have any family or other support sessions been conducted or scheduled? Why or why not?,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['family'], 'invalid_tokens': [], 'tokens': ['family']}",1.0,1.0,['family'],[],['family'],VALID,False,False,False,False
frequency_text,"If yes, please note the change in frequency of services and the reason for the change.","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['frequency', 'text'], 'invalid_tokens': [], 'tokens': ['frequency', 'text']}",1.0,1.0,"['frequency', 'text']",[],"['frequency', 'text']",VALID,False,True,False,False
levelofcare_text,"If yes, please note the change in the Level of Care and the reason for the change.","{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.2667, 'valid_tokens': ['text'], 'invalid_tokens': ['levelofcare'], 'tokens': ['levelofcare', 'text']}",0.5,0.2667,['text'],['levelofcare'],"['levelofcare', 'text']",INVALID,False,True,False,False
concerns_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['concerns', 'text'], 'invalid_tokens': [], 'tokens': ['concerns', 'text']}",1.0,1.0,"['concerns', 'text']",[],"['concerns', 'text']",VALID,False,True,False,True
response,Consumer's response to the session:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
barriers,Barriers to Discharge,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['barriers'], 'invalid_tokens': [], 'tokens': ['barriers']}",1.0,1.0,['barriers'],[],['barriers'],VALID,False,False,False,False
family,Have any family or other support sessions been conducted or scheduled? Why or why not?,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['family'], 'invalid_tokens': [], 'tokens': ['family']}",1.0,1.0,['family'],[],['family'],VALID,False,False,False,False
frequency_text,"If yes, please note the change in frequency of services and the reason for the change.","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['frequency', 'text'], 'invalid_tokens': [], 'tokens': ['frequency', 'text']}",1.0,1.0,"['frequency', 'text']",[],"['frequency', 'text']",VALID,False,True,False,False
levelofcare_text,"If yes, please note the change in the Level of Care and the reason for the change.","{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.2667, 'valid_tokens': ['text'], 'invalid_tokens': ['levelofcare'], 'tokens': ['levelofcare', 'text']}",0.5,0.2667,['text'],['levelofcare'],"['levelofcare', 'text']",INVALID,False,True,False,False
intervention_summary,"What client said, intervention, and summary of session:","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'summary'], 'invalid_tokens': [], 'tokens': ['intervention', 'summary']}",1.0,1.0,"['intervention', 'summary']",[],"['intervention', 'summary']",VALID,False,True,False,False
response_intervention,Client response to intervention:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'intervention'], 'invalid_tokens': [], 'tokens': ['response', 'intervention']}",1.0,1.0,"['response', 'intervention']",[],"['response', 'intervention']",VALID,False,True,False,False
assigned_homework,"Assigned homework, action steps, or comments on plan:","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['assigned', 'homework'], 'invalid_tokens': [], 'tokens': ['assigned', 'homework']}",1.0,1.0,"['assigned', 'homework']",[],"['assigned', 'homework']",VALID,False,True,False,False
problem,Problem,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['problem'], 'invalid_tokens': [], 'tokens': ['problem']}",1.0,1.0,['problem'],[],['problem'],VALID,False,False,False,False
goal_short_term_long_term,Goal (short/long term),"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goal', 'short', 'term', 'long', 'term'], 'invalid_tokens': [], 'tokens': ['goal', 'short', 'term', 'long', 'term']}",1.0,1.0,"['goal', 'short', 'term', 'long', 'term']",[],"['goal', 'short', 'term', 'long', 'term']",VALID,False,True,False,False
0bjective_steps_to_goal,Objective (steps to goal),"{'token_valid_ratio': 0.75, 'char_valid_ratio': 0.5789, 'valid_tokens': ['steps', 'to', 'goal'], 'invalid_tokens': ['0bjective'], 'tokens': ['0bjective', 'steps', 'to', 'goal']}",0.75,0.5789,"['steps', 'to', 'goal']",['0bjective'],"['0bjective', 'steps', 'to', 'goal']",PARTIAL,False,True,False,False
