field_key,field_title,field_type,field_key_exists_in_library_flag,row_id,missing_field_title,token_valid_ratio,invalid_tokens,token_validity_ratio_label,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,cosine_sim,cosine_verdict,nli_axis,nli_axis_label,len_ratio,facet_hard_mismatch,facet_partial_mismatch,facet_missing_context,facet_hidden_agent,facet_temporal_mismatch,facet_token_validity_issues,facet_title_missing,semantic_severity,structural_severity,final_severity,reasons
desc_activitytxt,Describe Specific Activity,textarea,False,1408,False,0.0,"['desc', 'activitytxt']",INVALID,0.0,[],"['activitytxt', 'desc']","['specific', 'describe', 'activity']",LOW,0.5236002802848816,MEDIUM,-0.08209940623717288,Uncertain,1.5,False,True,False,False,False,True,False,0.4324502622143126,0.0,0.12973507866429376,"partial_mismatch, token_validity_issues"
relevant_info,Relevant New Information Provided About the Individual Since Last Contact (How did strategies work from the previous visit?) Joint Plan for Today's Visit,textarea,False,1409,False,1.0,[],VALID,0.1111,"['information', 'relevant']","['information', 'relevant']","['last', 'information', 'individual', 'contact', 'joint', 'provide', 'since', 'plan', 'about', 'work', 'do', 'how', 'new', 'previous', 'visit', 'strategy', 'today', 'relevant']",LOW,0.23513895273208618,LOW,0.7157663127396006,Exact Match,3.0,True,False,False,False,True,False,False,0.596381579641506,1.0,0.8789144738924517,"hard_mismatch, temporal_mismatch"
intervention_comments,Intervention Comments. What was observed/practiced today?,textarea,False,1410,False,1.0,[],VALID,0.3333,"['intervention', 'comment']","['intervention', 'comment']","['practice', 'intervention', 'what', 'comment', 'observe', 'today']",LOW,0.7988514304161072,MEDIUM,0.5502135801769625,Weak Match,3.0,False,True,False,False,True,False,False,0.7380495031779208,1.0,0.9214148509533762,"partial_mismatch, temporal_mismatch"
indiv_response,Individual Response to Interventions/Techniques Used. Routine Caregiver's Reflection to Intervention/Techniques Used.,textarea,False,1411,False,0.5,['indiv'],INVALID,0.125,['response'],"['indiv', 'response']","['individual', 'response', 'intervention', 'technique', 'use', 'routine', 'reflection', 'caregiver']",LOW,0.20910322666168213,LOW,0.29719442180047784,Weak Match,3.0,True,False,False,True,False,True,False,0.46438929453864797,0.5,0.48931678836159437,"hard_mismatch, hidden_agent, token_validity_issues"
strengths,"Strengths, Needs, Areas of Growth and/or Feedback Provided to Routine Caregiver.",textarea,False,1412,False,1.0,[],VALID,0.125,['strength'],['strength'],"['strength', 'growth', 'need', 'provide', 'feedback', 'routine', 'area', 'caregiver']",LOW,0.5254305601119995,MEDIUM,-0.01925446307658571,Uncertain,3.0,False,True,False,True,False,False,False,0.4643528291106241,1.0,0.8393058487331871,"partial_mismatch, hidden_agent"
desc_progress,Describe Progress or Lack of Progress,textarea,False,1416,False,0.5,['desc'],INVALID,0.3333,['progress'],"['progress', 'desc']","['progress', 'lack', 'describe']",LOW,0.5036808848381042,MEDIUM,0.4573948841465752,Weak Match,1.5,False,True,False,False,False,True,False,0.6216527306954037,0.5,0.5364958192086211,"partial_mismatch, token_validity_issues"
follow_up,Follow Up Plan,textarea,False,1417,False,1.0,[],VALID,0.6667,"['up', 'follow']","['up', 'follow']","['up', 'plan', 'follow']",PARTIAL,0.7174098491668701,MEDIUM,0.7018169649772789,Exact Match,1.5,False,False,False,False,False,False,False,0.7924380442432447,1.0,0.9377314132729734,
response_interactions, Response/Interactions (includes therapist's interactions),textarea,False,1423,False,1.0,[],VALID,0.5,"['interaction', 'response']","['interaction', 'response']","['include', 'therapist', 'interaction', 'response']",PARTIAL,0.6050659418106079,MEDIUM,0.25572961873125694,Weak Match,2.0,False,False,True,True,False,False,False,0.6082386681625596,1.0,0.8824716004487678,"missing_context, hidden_agent"
additional_comments_oberservations,Additional Comments/Observations,textarea,False,1424,False,0.6667,['oberservations'],PARTIAL,0.6667,"['additional', 'comment']","['additional', 'comment', 'oberservation']","['observation', 'additional', 'comment']",PARTIAL,0.6444268822669983,MEDIUM,0.8169471511372078,Exact Match,1.0,False,False,False,False,False,True,False,0.8050822100212618,0.6667,0.7082146630063785,token_validity_issues
response_intervention,Response/Interactions,textarea,False,1425,False,1.0,[],VALID,0.5,['response'],"['intervention', 'response']","['interaction', 'response']",PARTIAL,0.5370767712593079,MEDIUM,0.016770256357287912,Uncertain,1.0,False,False,False,False,False,False,False,0.5161541082849788,1.0,0.8548462324854935,
comments_oberservations,Additional Comments/Observations,textarea,False,1426,False,0.5,['oberservations'],INVALID,0.3333,['comment'],"['comment', 'oberservation']","['observation', 'additional', 'comment']",LOW,0.47795483469963074,MEDIUM,0.668595382630767,Exact Match,1.5,False,True,False,False,False,True,False,0.6772950651991192,0.5,0.5531885195597357,"partial_mismatch, token_validity_issues"
description_text,,textarea,False,1428,True,1.0,[],VALID,0.0,[],"['description', 'text']",['nan'],LOW,0.07305234670639038,LOW,0.10636446987702217,Uncertain,0.5,True,False,False,False,False,False,True,0.3538250449750237,0.0,0.1061475134925071,"hard_mismatch, title_missing"
recommendations_text,,textarea,False,1430,True,1.0,[],VALID,0.0,[],"['recommendation', 'text']",['nan'],LOW,0.1283450871706009,LOW,-0.10546568204518517,Uncertain,0.5,True,False,False,False,False,False,True,0.3068638215376247,0.0,0.0920591464612874,"hard_mismatch, title_missing"
followup_text,,textarea,False,1432,True,0.5,['followup'],INVALID,0.0,[],"['text', 'followup']",['nan'],LOW,0.09944398701190948,LOW,0.1085946259380075,Uncertain,0.5,True,False,False,False,False,True,True,0.3624115838849751,0.0,0.10872347516549252,"hard_mismatch, token_validity_issues, title_missing"
narrative,סיכום פגישה,textarea,False,1433,False,1.0,[],VALID,0.0,[],['narrative'],[],LOW,0.254143625497818,LOW,0.09341441547071654,Uncertain,0.0,True,False,False,False,False,False,False,0.40426741229056035,1.0,0.821280223687168,hard_mismatch
situation,Situation,textarea,False,1434,False,1.0,[],VALID,1.0,['situation'],['situation'],['situation'],HIGH,1.0,HIGH,0.41653132392444275,Weak Match,1.0,False,False,False,False,False,False,False,0.8249593971773328,1.0,0.9474878191531998,
response,Client Response,textarea,False,1437,False,1.0,[],VALID,0.5,['response'],['response'],"['response', 'client']",PARTIAL,0.5405397415161133,MEDIUM,0.4750502354389857,Weak Match,2.0,False,False,True,True,False,False,False,0.6546769930865297,1.0,0.8964030979259588,"missing_context, hidden_agent"
narrative_text,Narrative,textarea,False,1439,False,1.0,[],VALID,1.0,['narrative'],"['narrative', 'text']",['narrative'],HIGH,0.8065506815910339,MEDIUM,0.2127339036840279,Weak Match,0.5,False,False,False,False,False,False,False,0.7057853755825185,1.0,0.9117356126747556,
narrative,Activity Narrative,textarea,False,1454,False,1.0,[],VALID,0.5,['narrative'],['narrative'],"['narrative', 'activity']",PARTIAL,0.7751590013504028,MEDIUM,0.15989764371930756,Uncertain,2.0,False,False,True,False,False,False,False,0.6305169935209132,1.0,0.8891550980562739,missing_context
next_appointment,Next Appointment,textarea,False,1456,False,1.0,[],VALID,1.0,"['next', 'appointment']","['next', 'appointment']","['next', 'appointment']",HIGH,1.0,HIGH,0.7791360053931464,Exact Match,1.0,False,False,False,False,False,False,False,0.9337408016179439,1.0,0.9801222404853831,
notes_tb,Notes,textarea,False,1458,False,1.0,[],VALID,1.0,['note'],"['tb', 'note']",['note'],HIGH,0.5426421165466309,MEDIUM,0.01426547990881063,Uncertain,0.5,False,False,False,False,False,False,False,0.5670722789366324,1.0,0.8701216836809896,
summary_textbox,SOAP Note,textarea,False,1460,False,1.0,[],VALID,0.0,[],"['textbox', 'summary']","['soap', 'note']",LOW,0.18198636174201965,LOW,-0.06048720354045974,Uncertain,1.0,True,False,False,False,False,False,False,0.3364497474604679,1.0,0.8009349242381403,hard_mismatch
summary_textbox,,textarea,False,1462,True,1.0,[],VALID,0.0,[],"['textbox', 'summary']",['nan'],LOW,0.044744737446308136,LOW,-0.08153609917523091,Uncertain,0.5,True,False,False,False,False,False,True,0.28896259148132314,0.0,0.08668877744439694,"hard_mismatch, title_missing"
problems_textbox,,textarea,False,1464,True,1.0,[],VALID,0.0,[],"['textbox', 'problem']",['nan'],LOW,0.07516461610794067,LOW,-0.10526529694317785,Uncertain,0.5,True,False,False,False,False,False,True,0.29096979574942883,0.0,0.08729093872482864,"hard_mismatch, title_missing"
event_text,,textarea,False,1466,True,1.0,[],VALID,0.0,[],"['event', 'text']",['nan'],LOW,0.11095371842384338,LOW,-0.044180889910832286,Uncertain,0.5,True,False,False,False,False,False,True,0.3200318485539033,0.0,0.096009554566171,"hard_mismatch, title_missing"
intervention_text, ,textarea,False,1470,True,1.0,[],VALID,0.0,[],"['intervention', 'text']",[],LOW,0.16314105689525604,LOW,-0.15477617923483977,Partial Contradiction,0.0,True,False,False,False,False,False,True,0.3025094632981249,0.0,0.09075283898943746,"hard_mismatch, title_missing"
hide_PLAN_header, ,textarea,False,1475,True,1.0,[],VALID,0.0,[],"['plan', 'hide', 'header']",[],LOW,0.14936357736587524,LOW,-0.26823389799634034,Strong Contradiction,0.0,True,False,False,False,False,False,True,0.26433890381086045,0.0,0.07930167114325813,"hard_mismatch, title_missing"
hide_TREATMENT_header, ,textarea,False,1476,True,1.0,[],VALID,0.0,[],"['treatment', 'header', 'hide']",[],LOW,0.10711177438497543,LOW,-0.2292528425268755,Partial Contradiction,0.0,True,False,False,False,False,False,True,0.26335767955743,0.0,0.079007303867229,"hard_mismatch, title_missing"
hide_ASSESSMENT_header, ,textarea,False,1477,True,1.0,[],VALID,0.0,[],"['assessment', 'header', 'hide']",[],LOW,0.12281660735607147,LOW,-0.22194305145013368,Partial Contradiction,0.0,True,False,False,False,False,False,True,0.27026206677178133,0.0,0.08107862003153439,"hard_mismatch, title_missing"
reason,Reason for Contact *,textarea,False,1478,False,1.0,[],VALID,0.5,['reason'],['reason'],"['contact', 'reason']",PARTIAL,0.4119628667831421,MEDIUM,0.3755711079658033,Weak Match,2.0,False,False,True,False,False,False,False,0.5862601924246836,1.0,0.875878057727405,missing_context
description,Description of Service,textarea,False,1479,False,1.0,[],VALID,0.5,['description'],['description'],"['service', 'description']",PARTIAL,0.6136837601661682,MEDIUM,0.5731488284996257,Weak Match,2.0,False,False,True,False,False,False,False,0.7060497765997382,1.0,0.9118149329799214,missing_context
situation,Situation,textarea,False,1481,False,1.0,[],VALID,1.0,['situation'],['situation'],['situation'],HIGH,1.0,HIGH,0.4165320163845246,Weak Match,1.0,False,False,False,False,False,False,False,0.8249596049153572,1.0,0.947487881474607,
response,Client Response,textarea,False,1483,False,1.0,[],VALID,0.5,['response'],['response'],"['response', 'client']",PARTIAL,0.5405397415161133,MEDIUM,0.47505084404383324,Weak Match,2.0,False,False,True,True,False,False,False,0.654677175667984,1.0,0.8964031527003952,"missing_context, hidden_agent"
response,Client Response to Intervention,textarea,False,1486,False,1.0,[],VALID,0.3333,['response'],['response'],"['intervention', 'response', 'client']",LOW,0.40452325344085693,LOW,0.5065671880775352,Weak Match,3.0,True,False,False,True,False,False,False,0.6066571324555176,1.0,0.8819971397366553,"hard_mismatch, hidden_agent"
response,Client Response to Intervention,textarea,False,1489,False,1.0,[],VALID,0.3333,['response'],['response'],"['intervention', 'response', 'client']",LOW,0.40452325344085693,LOW,0.5065671880775352,Weak Match,3.0,True,False,False,True,False,False,False,0.6066571324555176,1.0,0.8819971397366553,"hard_mismatch, hidden_agent"
therapeutic_intervnetions,Therapeutic Interventions Addressed from ISP,textarea,False,1491,False,0.5,['intervnetions'],INVALID,0.25,['therapeutic'],"['intervnetion', 'therapeutic']","['intervention', 'isp', 'address', 'therapeutic']",LOW,0.3821491599082947,LOW,0.3689846248492535,Weak Match,2.0,True,False,False,False,False,True,False,0.5503401354272645,0.5,0.5151020406281793,"hard_mismatch, token_validity_issues"
response,Response to,textarea,False,1492,False,1.0,[],VALID,1.0,['response'],['response'],['response'],HIGH,1.0,HIGH,0.4435884885589695,Weak Match,1.0,False,False,False,False,False,False,False,0.8330765465676907,1.0,0.9499229639703072,
individual_client_information,Individual Client Information,textarea,False,1493,False,1.0,[],VALID,1.0,"['information', 'individual', 'client']","['information', 'individual', 'client']","['information', 'individual', 'client']",HIGH,1.0,HIGH,0.7913160320330942,Exact Match,1.0,False,False,False,False,False,False,False,0.9373948096099282,1.0,0.9812184428829784,
new_issues,New Issue(s) Presented Today,textarea,False,1494,False,1.0,[],VALID,0.5,"['new', 'issue']","['new', 'issue']","['present', 'new', 'issue', 'today']",PARTIAL,0.7593533396720886,MEDIUM,0.6790033113873235,Exact Match,2.0,False,False,False,False,True,False,False,0.7815069953178236,1.0,0.9344520985953471,temporal_mismatch
attended_text,Who attended this session?,textarea,False,1495,False,1.0,[],VALID,0.3333,['attend'],"['attend', 'text']","['attend', 'session', 'who']",LOW,0.48887237906455994,MEDIUM,0.08917478514367416,Uncertain,1.5,False,True,False,False,True,False,False,0.5067441492624702,1.0,0.852023244778741,"partial_mismatch, temporal_mismatch"
concerns_text,,textarea,False,1497,True,1.0,[],VALID,0.0,[],"['text', 'concern']",['nan'],LOW,0.09848009049892426,LOW,0.00046432241048419143,Uncertain,0.5,True,False,False,False,False,False,True,0.3296833238728225,0.0,0.09890499716184675,"hard_mismatch, title_missing"
response,Consumer's response to the session:,textarea,False,1503,False,1.0,[],VALID,0.3333,['response'],['response'],"['session', 'consumer', 'response']",LOW,0.4392223060131073,MEDIUM,0.6183105766563739,Exact Match,3.0,False,True,False,True,True,False,False,0.6505898648008442,1.0,0.8951769594402532,"partial_mismatch, hidden_agent, temporal_mismatch"
barriers,Barriers to Discharge,textarea,False,1505,False,1.0,[],VALID,0.5,['barrier'],['barrier'],"['barrier', 'discharge']",PARTIAL,0.6153044104576111,MEDIUM,0.5976021045074834,Weak Match,2.0,False,False,True,False,False,False,False,0.7138719544895283,1.0,0.9141615863468584,missing_context
family,Have any family or other support sessions been conducted or scheduled? Why or why not?,textarea,False,1506,False,1.0,[],VALID,0.1,['family'],['family'],"['other', 'conduct', 'session', 'have', 'why', 'not', 'family', 'schedule', 'support', 'any']",LOW,0.3507547378540039,LOW,0.27409987634635047,Weak Match,3.0,True,False,False,False,True,False,False,0.4974563842601063,1.0,0.8492369152780318,"hard_mismatch, temporal_mismatch"
frequency_text,"If yes, please note the change in frequency of services and the reason for the change.",textarea,False,1508,False,1.0,[],VALID,0.125,['frequency'],"['frequency', 'text']","['please', 'reason', 'note', 'yes', 'if', 'change', 'service', 'frequency']",LOW,0.31474822759628296,LOW,0.13038582911192864,Uncertain,3.0,True,False,False,False,False,False,False,0.4460402170124635,1.0,0.8338120651037391,hard_mismatch
levelofcare_text,"If yes, please note the change in the Level of Care and the reason for the change.",textarea,False,1510,False,0.5,['levelofcare'],INVALID,0.0,[],"['levelofcare', 'text']","['please', 'reason', 'note', 'yes', 'if', 'change', 'care', 'level']",LOW,0.3398968279361725,LOW,0.14184776612628086,Uncertain,3.0,True,False,False,False,False,True,False,0.444523378218736,0.5,0.48335701346562077,"hard_mismatch, token_validity_issues"
concerns_text,,textarea,False,1512,True,1.0,[],VALID,0.0,[],"['text', 'concern']",['nan'],LOW,0.09848009049892426,LOW,0.00046432241048419143,Uncertain,0.5,True,False,False,False,False,False,True,0.3296833238728225,0.0,0.09890499716184675,"hard_mismatch, title_missing"
response,Consumer's response to the session:,textarea,False,1518,False,1.0,[],VALID,0.3333,['response'],['response'],"['session', 'consumer', 'response']",LOW,0.4392223060131073,MEDIUM,0.6183105766563739,Exact Match,3.0,False,True,False,True,True,False,False,0.6505898648008442,1.0,0.8951769594402532,"partial_mismatch, hidden_agent, temporal_mismatch"
