field_key,field_title,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,field_type,field_key_exists_in_library_flag,missing_field_title
interventions_during_todays_session,Interventions during today's session,1.0,"['intervention', 'during', 'today', 'session']","['intervention', 'during', 'today', 'session']","['intervention', 'during', 'today', 'session']",HIGH,textarea,False,False
not_applicable_explain,Explain Not Applicable answer from previous question,0.5,"['not', 'applicable', 'explain']","['not', 'applicable', 'explain']","['applicable', 'explain', 'question', 'previous', 'answer', 'not']",PARTIAL,textarea,False,False
service_recommendation_plan,Service Recommendation / Plan,1.0,"['service', 'recommendation', 'plan']","['service', 'recommendation', 'plan']","['service', 'recommendation', 'plan']",HIGH,textarea,False,False
additional_information_and_comments,Additional Information or Comments,1.0,"['information', 'additional', 'comment']","['information', 'additional', 'comment']","['information', 'additional', 'comment']",HIGH,textarea,False,False
interventionstb,"Describe interventions used, treatment goals addressed from the ISP (treatment plan) and client's response to intervention:",0.0,[],['interventionstb'],"['response', 'intervention', 'plan', 'use', 'address', 'goal', 'treatment', 'client', 'isp', 'describe']",LOW,textarea,False,False
dangertootherstb,Suicidality / Danger to Others:,0.0,[],['dangertootherstb'],"['other', 'suicidality', 'danger']",LOW,textarea,False,False
Providertextbox,Provider / Client Plan of Action (or future directions/next steps):,0.0,[],['providertextbox'],"['next', 'action', 'plan', 'provider', 'future', 'step', 'client', 'direction']",LOW,textarea,False,False
Progresstextbox,Progress on treatment plan (ISP) goals since last visit:*,0.0,[],['progresstextbox'],"['last', 'since', 'plan', 'progress', 'goal', 'visit', 'treatment', 'isp']",LOW,textarea,False,False
Itemstextbox,Items addressed today which are on the treatment plan (ISP)?,0.0,[],['itemstextbox'],"['which', 'plan', 'item', 'address', 'treatment', 'isp', 'today']",LOW,textarea,False,False
Interventionstextbox,Interventions used and client's response to treatment:,0.0,[],['interventionstextbox'],"['response', 'intervention', 'use', 'treatment', 'client']",LOW,textarea,False,False
Moodtextbox,Mood / Behavior / Affect / Functioning / Substance Use:,0.0,[],['moodtextbox'],"['mood', 'affect', 'use', 'function', 'behavior', 'substance']",LOW,textarea,False,False
Suicidalitytextbox,Suicidality / Danger to Others:,0.0,[],['suicidalitytextbox'],"['other', 'suicidality', 'danger']",LOW,textarea,False,False
Providertextbox,Provider / Client Plan of Action (or future directions/next steps):,0.0,[],['providertextbox'],"['next', 'action', 'plan', 'provider', 'future', 'step', 'client', 'direction']",LOW,textarea,False,False
Progresstextbox,Progress on goals since last visit:,0.0,[],['progresstextbox'],"['last', 'since', 'progress', 'goal', 'visit']",LOW,textarea,False,False
Interventionstextbox,"Interventions used and manner of delivery, including treatment goals addressed on ISP and client's response to intervention:",0.0,[],['interventionstextbox'],"['include', 'manner', 'response', 'intervention', 'delivery', 'use', 'address', 'goal', 'treatment', 'client', 'isp']",LOW,textarea,False,False
Moodtextbox,Mood / Behavior / Affect / Functioning / Substance Use:,0.0,[],['moodtextbox'],"['mood', 'affect', 'use', 'function', 'behavior', 'substance']",LOW,textarea,False,False
Suicidalitytextbox,"Suicidality / Danger to Others: If suicidality / danger to others present, complete a Risk Assessment service. If not clinically relevant, put None Reported.",0.0,[],['suicidalitytextbox'],"['none', 'complete', 'danger', 'other', 'put', 'report', 'risk', 'assessment', 'if', 'present', 'clinically', 'not', 'service', 'suicidality', 'relevant']",LOW,textarea,False,False
Providertextbox,Provider / Client Plan of Action (or future directions/next steps):*,0.0,[],['providertextbox'],"['next', 'action', 'plan', 'provider', 'future', 'step', 'client', 'direction']",LOW,textarea,False,False
Progresstextbox,Progress on goals since last visit:,0.0,[],['progresstextbox'],"['last', 'since', 'progress', 'goal', 'visit']",LOW,textarea,False,False
Itemstextbox,What items from the treatment plan (ISP) were addressed today?,0.0,[],['itemstextbox'],"['what', 'plan', 'item', 'address', 'treatment', 'isp', 'today']",LOW,textarea,False,False
Interventionstextbox,"Interventions used and manner of delivery, including treatment goals addressed and client's response:",0.0,[],['interventionstextbox'],"['include', 'manner', 'response', 'intervention', 'delivery', 'use', 'address', 'goal', 'treatment', 'client']",LOW,textarea,False,False
Suicidalitytextbox,Suicidality / Danger to Others:,0.0,[],['suicidalitytextbox'],"['other', 'suicidality', 'danger']",LOW,textarea,False,False
Providertextbox,Provider / Client Plan of Action (or future directions/next steps):,0.0,[],['providertextbox'],"['next', 'action', 'plan', 'provider', 'future', 'step', 'client', 'direction']",LOW,textarea,False,False
Progresstextbox,Progress on goals since last visit:,0.0,[],['progresstextbox'],"['last', 'since', 'progress', 'goal', 'visit']",LOW,textarea,False,False
Itemstextbox,Goals addressed from ISP (treatment plan) today:,0.0,[],['itemstextbox'],"['plan', 'address', 'goal', 'treatment', 'isp', 'today']",LOW,textarea,False,False
Interventionstextbox,"Interventions used, manner of delivery, and client's response:",0.0,[],['interventionstextbox'],"['manner', 'response', 'intervention', 'delivery', 'use', 'client']",LOW,textarea,False,False
Moodtextbox,Mood / Behavior / Affect / Functioning / Substance Use:,0.0,[],['moodtextbox'],"['mood', 'affect', 'use', 'function', 'behavior', 'substance']",LOW,textarea,False,False
Suicidalitytextbox,Suicidality / Danger to Others:,0.0,[],['suicidalitytextbox'],"['other', 'suicidality', 'danger']",LOW,textarea,False,False
Providertextbox,Provider / Client Plan of Action (or future directions/next steps):,0.0,[],['providertextbox'],"['next', 'action', 'plan', 'provider', 'future', 'step', 'client', 'direction']",LOW,textarea,False,False
victor_service,Service,1.0,['service'],"['service', 'victor']",['service'],HIGH,textarea,False,False
victor_next_steps,Next Steps,1.0,"['next', 'step']","['next', 'victor', 'step']","['next', 'step']",HIGH,textarea,False,False
focus,"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?",0.0625,['focus'],['focus'],"['pattern', 'focus', 'growth', 'what', 'development', 'session', 'maladaptive', 'personality', 'encouragement', 'disturbance', 'change', 'reversal', 'behavior', 'emotional', 'ie', 'alleviation']",LOW,textarea,False,False
response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.",0.0769,['response'],['response'],"['strength', 'make', 'reason', 'response', 'intervention', 'toward', 'barrier', 'progress', 'goal', 'if', 'client', 'not', 'describe']",LOW,textarea,False,False
lastservice,Plan from Last Service,0.0,[],['lastservice'],"['last', 'service', 'plan']",LOW,textarea,False,False
scope,Scope of Service/Interventions,0.3333,['scope'],['scope'],"['intervention', 'service', 'scope']",LOW,textarea,False,False
response,Client Response to Interventions,0.3333,['response'],['response'],"['intervention', 'response', 'client']",LOW,textarea,False,False
Narrative_text,Narrative,1.0,['narrative'],"['narrative', 'text']",['narrative'],HIGH,textarea,False,False
purpose,Purpose,1.0,['purpose'],['purpose'],['purpose'],HIGH,textarea,False,False
note,Note,1.0,['note'],['note'],['note'],HIGH,textarea,False,False
followup,Follow Up Task,0.0,[],['followup'],"['up', 'task', 'follow']",LOW,textarea,False,False
documentation_text,,0.0,[],"['documentation', 'text']",['nan'],LOW,textarea,False,True
intervention_text,,0.0,[],"['intervention', 'text']",['nan'],LOW,textarea,False,True
response_text,,0.0,[],"['text', 'response']",['nan'],LOW,textarea,False,True
progress_text,,0.0,[],"['progress', 'text']",['nan'],LOW,textarea,False,True
intervention_description_and_narrative,Describe Interventions Delivered:,0.3333,['intervention'],"['intervention', 'narrative', 'description']","['intervention', 'deliver', 'describe']",LOW,textarea,False,False
patients_response_interventions_delivered,Describe the Patient's Response to Interventions Delivered & Plans for Follow Up:,0.5,"['intervention', 'patient', 'deliver', 'response']","['intervention', 'patient', 'deliver', 'response']","['response', 'intervention', 'up', 'patient', 'deliver', 'plan', 'follow', 'describe']",PARTIAL,textarea,False,False
crisis_presenting_text,Crisis Presenting Problem,0.6667,"['crisis', 'present']","['crisis', 'present', 'text']","['crisis', 'present', 'problem']",PARTIAL,textarea,False,False
describe_risk_text,"Describe Risk (ideation, intent, plan, means, attempt, & other applicable details)",0.2,"['describe', 'risk']","['text', 'describe', 'risk']","['ideation', 'detail', 'applicable', 'attempt', 'mean', 'other', 'plan', 'risk', 'describe', 'intent']",LOW,textarea,False,False
intervention_text,Intervention Description & Narrative:,0.3333,['intervention'],"['intervention', 'text']","['intervention', 'narrative', 'description']",LOW,textarea,False,False
patient_response_text,Describe the Patient's Response to Interventions Delivered:,0.4,"['patient', 'response']","['text', 'patient', 'response']","['response', 'intervention', 'patient', 'deliver', 'describe']",LOW,textarea,False,False
follow_up_text,"Follow Up, Plan, & Instructions Given to Patient:",0.3333,"['up', 'follow']","['up', 'follow', 'text']","['give', 'up', 'patient', 'plan', 'instruction', 'follow']",LOW,textarea,False,False
response,Client Response,0.5,['response'],['response'],"['response', 'client']",PARTIAL,textarea,False,False
observations,Significant Observations,0.5,['observation'],['observation'],"['observation', 'significant']",PARTIAL,textarea,False,False
response,Client Response,0.5,['response'],['response'],"['response', 'client']",PARTIAL,textarea,False,False
barriers,Barriers to Treatment and Significant Observations,0.25,['barrier'],['barrier'],"['barrier', 'significant', 'observation', 'treatment']",LOW,textarea,False,False
note,Notes,1.0,['note'],['note'],['note'],HIGH,textarea,False,False
G_Addressed,Goal Addressed,0.5,['address'],"['g', 'address']","['goal', 'address']",PARTIAL,textarea,False,False
S_Changes,Significant changes that have occurred since last visit.,0.1429,['change'],['change'],"['last', 'since', 'significant', 'occur', 'have', 'visit', 'change']",LOW,textarea,False,False
Intervention_txt,,0.0,[],"['intervention', 'txt']",['nan'],LOW,textarea,False,True
C_Reporttxt,,0.0,[],"['c', 'reporttxt']",['nan'],LOW,textarea,False,True
C_Responsetxt,,0.0,[],"['c', 'responsetxt']",['nan'],LOW,textarea,False,True
Plan_txt,,0.0,[],"['txt', 'plan']",['nan'],LOW,textarea,False,True
problem,Problem,1.0,['problem'],['problem'],['problem'],HIGH,textarea,False,False
progress_note,,0.0,[],"['progress', 'note']",['nan'],LOW,textarea,False,True
focus,"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?",0.0625,['focus'],['focus'],"['pattern', 'focus', 'growth', 'what', 'development', 'session', 'maladaptive', 'personality', 'encouragement', 'disturbance', 'change', 'reversal', 'behavior', 'emotional', 'ie', 'alleviation']",LOW,textarea,False,False
response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.",0.0769,['response'],['response'],"['strength', 'make', 'reason', 'response', 'intervention', 'toward', 'barrier', 'progress', 'goal', 'if', 'client', 'not', 'describe']",LOW,textarea,False,False
plan_last_service,Plan from Last Service,1.0,"['last', 'service', 'plan']","['last', 'service', 'plan']","['last', 'service', 'plan']",HIGH,textarea,False,False
focus,"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?",0.0625,['focus'],['focus'],"['pattern', 'focus', 'growth', 'what', 'development', 'session', 'maladaptive', 'personality', 'encouragement', 'disturbance', 'change', 'reversal', 'behavior', 'emotional', 'ie', 'alleviation']",LOW,textarea,False,False
response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.",0.0769,['response'],['response'],"['strength', 'make', 'reason', 'response', 'intervention', 'toward', 'barrier', 'progress', 'goal', 'if', 'client', 'not', 'describe']",LOW,textarea,False,False
