report_class_id,organization_name,field_key,field_title,field_type,field_key_definition,row_id,field_key_exists_in_library_flag,structural_severity,semantic_severity,final_severity,reasons,normalized_field_key,validity_stats,token_valid_ratio,char_valid_ratio,valid_tokens,invalid_tokens,tokens,token_validity_ratio_label,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,cosine_sim,cosine_verdict,nli_axis,nli_axis_label,len_ratio,facet_title_missing,facet_hard_mismatch,facet_partial_mismatch,facet_missing_context,facet_hidden_agent,facet_temporal_mismatch,facet_token_validity_issues
NorthlandTherapyReport,Northland Counseling,intervention,TREATMENT/INTERVENTION,checkbox,"The Field ‘intervention' refers to the various therapeutic techniques, strategies, or actions that a therapist employs to help clients address and work through their challenges. These interventions are designed to promote positive change, enhance coping skills, and facilitate personal growth. The specific interventions used can vary depending on the therapeutic approach, the goals of therapy, and the needs of the individual client. These can range from positive reinforcement and radical acceptance to cognitive-behavioral methods and solution-focused brief therapy. The interventions are the therapist’s way of assisting the client to proceed towards their therapeutic goals.",1469,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NorthlandTherapyReport,Northland Counseling,intervention_text, ,textarea,,1470,False,0.7,0.30250950713108654,0.5807528521393259,"title_missing, hard_mismatch, partial_mismatch",intervention text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'text']}",1.0,1.0,"['intervention', 'text']",[],"['intervention', 'text']",VALID,0.0,[],"['intervention', 'text']",[],LOW,0.1631411463022232,LOW,-0.15477612253193482,Partial Contradiction,0.0,True,True,True,False,False,False,False
NorthlandTherapyReport,Northland Counseling,assessment,ASSESSMENT,checkbox,"This field captures the thorough analysis or evaluation of a client's mental and emotional state, as observed by the therapist during the session. This often includes, but is not limited to, the client's emotional responses, mood states, behavioral patterns, coping mechanisms, and relational dynamics. It may also touch upon life transitions or events impacting the client's well-being, as well as the client's recognition and management of their emotional health. It may also include screening and/or assessment results from evaluations conducted and self report tools..",1471,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NorthlandTherapyReport,Northland Counseling,assessment_text, ,textarea,"This field captures the thorough analysis or evaluation of a client's mental and emotional state, as observed by the therapist during the session. This often includes, but is not limited to, the client's emotional responses, prevalent mood states, behavioral patterns, coping mechanisms, and relational dynamics. It may also touch upon life transitions or events impacting the client's well-being, as well as the client's recognition and management of their emotional health. It may also include screening and/or assessment results.",1472,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NorthlandTherapyReport,Northland Counseling,plan,PLAN,checkbox,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",1473,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NorthlandTherapyReport,Northland Counseling,plan_text, ,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills.",1474,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NorthlandTherapyReport,Northland Counseling,hide_PLAN_header, ,textarea,,1475,False,0.7,0.26119337342936355,0.568358012028809,"title_missing, hard_mismatch",hide plan header,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['hide', 'plan', 'header'], 'invalid_tokens': [], 'tokens': ['hide', 'plan', 'header']}",1.0,1.0,"['hide', 'plan', 'header']",[],"['hide', 'plan', 'header']",VALID,0.0,[],"['header', 'hide', 'plan']",[],LOW,0.13887828588485718,LOW,-0.26823370778697864,Strong Contradiction,0.0,True,True,False,False,False,False,False
NorthlandTherapyReport,Northland Counseling,hide_TREATMENT_header, ,textarea,,1476,False,0.7,0.2712698540989493,0.5713809562296848,"title_missing, hard_mismatch, partial_mismatch",hide treatment header,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['hide', 'treatment', 'header'], 'invalid_tokens': [], 'tokens': ['hide', 'treatment', 'header']}",1.0,1.0,"['hide', 'treatment', 'header']",[],"['hide', 'treatment', 'header']",VALID,0.0,[],"['header', 'treatment', 'hide']",[],LOW,0.13348671793937683,LOW,-0.22925387094287908,Partial Contradiction,0.0,True,True,True,False,False,False,False
NorthlandTherapyReport,Northland Counseling,hide_ASSESSMENT_header, ,textarea,,1477,False,0.7,0.27386437743140424,0.5721593132294212,"title_missing, hard_mismatch, partial_mismatch",hide assessment header,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['hide', 'assessment', 'header'], 'invalid_tokens': [], 'tokens': ['hide', 'assessment', 'header']}",1.0,1.0,"['hide', 'assessment', 'header']",[],"['hide', 'assessment', 'header']",VALID,0.0,[],"['header', 'assessment', 'hide']",[],LOW,0.13482467830181122,LOW,-0.22194342019713034,Partial Contradiction,0.0,True,True,True,False,False,False,False
NorthRangeAncillaryReport,Gulf Coast Center,reason,Reason for Contact *,textarea,,1478,False,1.0,0.6357809392284228,0.8907342817685268,missing_context,reason,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['reason'], 'invalid_tokens': [], 'tokens': ['reason']}",1.0,1.0,['reason'],[],['reason'],VALID,0.5,['reason'],['reason'],"['reason', 'contact']",PARTIAL,0.5770322680473328,MEDIUM,0.37557086271407625,Weak Match,1.5,False,False,False,True,False,False,False
NorthRangeAncillaryReport,Gulf Coast Center,description,Description of Service,textarea,,1479,False,1.0,0.701902405969828,0.9105707217909483,missing_context,description,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['description'], 'invalid_tokens': [], 'tokens': ['description']}",1.0,1.0,['description'],[],['description'],VALID,0.5,['description'],['description'],"['description', 'service']",PARTIAL,0.5998589992523193,MEDIUM,0.5731490206471073,Weak Match,1.5,False,False,False,True,False,False,False
NorthRangeAncillaryReport,Gulf Coast Center,progress,Impact on Tx Progress *,textarea,"This field contains information on the client’s progress toward their treatment goals or objectives, including their current state, actions taken, improvements or achievements, and ongoing struggles and difficulties.",1480,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYAPILCMReport,National Youth Advocate Program,situation,Situation,textarea,,1481,False,1.0,0.8249594748063432,0.9474878424419029,,situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation'], 'invalid_tokens': [], 'tokens': ['situation']}",1.0,1.0,['situation'],[],['situation'],VALID,1.0,['situation'],['situation'],['situation'],HIGH,1.0,HIGH,0.41653158268781104,Weak Match,1.0,False,False,False,False,False,False,False
NYAPILCMReport,National Youth Advocate Program,intervention,Intervention,textarea,"The Field ‘intervention' refers to the various therapeutic techniques, strategies, or actions that a therapist employs to help clients address and work through their challenges. These interventions are designed to promote positive change, enhance coping skills, and facilitate personal growth. The specific interventions used can vary depending on the therapeutic approach, the goals of therapy, and the needs of the individual client. These can range from positive reinforcement and radical acceptance to cognitive-behavioral methods and solution-focused brief therapy. The interventions are the therapist’s way of assisting the client to proceed towards their therapeutic goals.",1482,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYAPILCMReport,National Youth Advocate Program,response,Client Response,textarea,,1483,False,1.0,0.6618136261372739,0.8985440878411821,"missing_context, hidden_agent",response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,0.5,['response'],['response'],"['client', 'response']",PARTIAL,0.5643280148506165,MEDIUM,0.4750507389402965,Weak Match,1.5,False,False,False,True,True,False,False
NYAPILCMReport,National Youth Advocate Program,plan,Plan,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",1484,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYAPINCMReport,National Youth Advocate Program,summary,Summary,textarea,This field is a concise summary of the interaction between client and therapist regarding the interventions that were employed during the session in order to advance the client toward their goals. The field is restricted to 4000 characters.,1485,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYAPINCMReport,National Youth Advocate Program,response,Client Response to Intervention,textarea,,1486,False,1.0,0.6191146331535706,0.8857343899460711,"partial_mismatch, hidden_agent",response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,0.3333,['response'],['response'],"['client', 'intervention', 'response']",LOW,0.4460476040840149,MEDIUM,0.5065678397612207,Weak Match,1.5,False,False,True,False,True,False,False
NYAPINCMReport,National Youth Advocate Program,plan,Plan,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",1487,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
